10000,30.48
20000,32.56
30000,32.36
40000,30.4
50000,31.4
60000,29.04
70000,33.72
80000,34.72
90000,34.24
100000,34.88
110000,35.92
120000,37.44
130000,34.12
140000,31.08
150000,37.16
160000,32
170000,38.2
180000,34.8
190000,34.56
200000,34.64
210000,38.48
220000,34.92
230000,37.4
240000,34.6
250000,33.44
260000,34.36
270000,35.16
280000,40.68
290000,37.44
300000,36.68
310000,31.44
320000,38.56
330000,36.8
340000,34.52
350000,37.68
360000,34.4
370000,33.48
380000,35.68
390000,34.56
400000,35.16
410000,41.04
420000,36.24
430000,35.32
440000,37.68
450000,36.96
460000,42.92
470000,38.48
480000,34.72
490000,40.4
500000,38.44
510000,36.52
520000,39.64
530000,40.76
540000,39.36
550000,36.4
560000,36
570000,40.36
580000,35.96
590000,32.92
600000,37.08
610000,36.32
620000,37.96
630000,40.36
640000,37.48
650000,40.04
660000,38.64
670000,36.72
680000,41.08
690000,38.36
700000,38.64
710000,39.48
720000,41.44
730000,35.56
740000,40
750000,39.92
760000,38.96
770000,39.84
780000,36.72
790000,44.88
800000,35.8
810000,33.96
820000,44.36
830000,39.76
840000,42.68
850000,36.4
860000,43.32
870000,34.96
880000,37.28
890000,37
900000,39.84
910000,38.64
920000,39.76
930000,37.12
940000,37.84
950000,38.84
960000,40.4
970000,41.16
980000,36.64
990000,34.6
1000000,41.08
