1,1
2,2
3,3
4,3.92
5,4.88
6,5.64
7,6.56
8,7.44
9,8.36
10,9.32
11,10.12
12,10.28
13,11.4
14,12.56
15,13.24
16,13.32
17,14.16
18,14.92
19,16.2
20,16.16
21,16.28
22,17.56
23,17.04
24,16.68
25,20.44
26,17.68
27,20.44
28,19.64
29,21.2
30,21.12
31,21.48
32,23.28
33,21.08
34,22.92
35,24.92
36,23
37,26.16
38,24.4
39,26.76
40,26.84
41,25.48
42,29.56
43,26.84
44,27.08
45,29.4
46,31.24
47,28.08
48,29.04
49,27.36
50,32.28
51,27.8
52,30.92
53,29.76
54,28.4
55,34.44
56,28.84
57,30.6
58,36.68
59,37.16
60,34.24
61,36.92
62,31.84
63,34.16
64,39.36
65,38.88
66,34.64
67,35.08
68,35.16
69,38.44
70,33.08
71,34.08
72,39.6
73,41.68
74,34.92
75,38.64
76,34.28
77,32.2
78,39.16
79,42.64
80,43.36
81,39.04
82,36.4
83,38.72
84,38.88
85,37.44
86,41.24
87,46.24
88,41.4
89,39.92
90,46
91,45.72
92,42.16
93,43.64
94,45.52
95,37.76
96,43.56
97,43.52
98,41.56
99,46.68
100,47.92
101,44.84
102,43.96
103,43.24
104,44.2
105,47.44
106,48.36
107,48.04
108,47.32
109,44.28
110,44.32
111,54.96
112,50.64
113,47.32
114,53.56
115,56.92
116,43.92
117,49.6
118,45.76
119,48
120,47.44
121,48
122,54.92
123,55.84
124,53.16
125,52.08
126,50.52
127,53.2
128,49.24
129,53
130,46.16
131,50.08
132,51.48
133,47.6
134,49.4
135,56
136,47.76
137,52.84
138,52.04
139,41.12
140,53.56
141,51.56
142,54.84
143,53.52
144,52.84
145,53.36
146,49.64
147,58.24
148,54.36
149,48.48
150,66.48
151,47.32
152,55.04
153,53.76
154,63.68
155,51.64
156,59.96
157,53.64
158,53.8
159,60.56
160,58.68
161,63.72
162,53.56
163,57.44
164,59.84
165,56.76
166,55.16
167,68.08
168,56.04
169,51.72
170,53.2
171,61.72
172,62.44
173,68
174,56.32
175,59.4
176,55.44
177,59.28
178,61.68
179,52.6
180,56.32
181,71.64
182,56.36
183,72.28
184,61.72
185,58.28
186,56.8
187,55.2
188,57.56
189,59.44
190,56.12
191,59.52
192,68.44
193,59.64
194,64.8
195,53.92
196,67.6
197,56.88
198,57.12
199,63.52
200,66.36
201,64.36
202,63.6
203,58
204,60.56
205,64.64
206,54.96
207,64.48
208,64.04
209,62.68
210,75.2
211,63.04
212,55.2
213,67.92
214,70.28
215,62.92
216,64.96
217,60.32
218,57.6
219,70.2
220,62.16
221,65.72
222,65.88
223,51.92
224,69.28
225,61.32
226,62.2
227,67.44
228,64.8
229,68.48
230,66.48
231,54.72
232,65.52
233,64.56
234,58.32
235,78.24
236,70.68
237,64.12
238,72.8
239,70.68
240,56.28
241,56.48
242,78.76
243,72.36
244,56.44
245,65.08
246,60
247,66.32
248,64.44
249,72.8
250,67.72
251,72.84
252,74.08
253,56.8
254,78.68
255,67.2
256,76.6
257,72.6
258,68.88
259,81.8
260,68.88
261,59.92
262,69.76
263,69.44
264,69.12
265,69.32
266,67.72
267,64.08
268,69.24
269,68.6
270,60.16
271,65.4
272,66.76
273,77.68
274,68.48
275,62.52
276,79.28
277,70.68
278,62.6
279,69.2
280,74.72
281,69.24
282,66.72
283,77.04
284,65.84
285,72.48
286,78.88
287,80
288,73.88
289,70.76
290,70.84
291,77.08
292,69.52
293,76.88
294,75.64
295,74.6
296,78
297,62.2
298,79.28
299,75.44
300,72.6
301,78.48
302,79.76
303,64.12
304,72.08
305,86.88
306,61.2
307,77.8
308,86.12
309,67.72
310,66.56
311,73.36
312,77
313,71.84
314,84.36
315,77.6
316,67.52
317,67.16
318,66.04
319,85.8
320,71.92
321,72.44
322,76.52
323,80.08
324,69.92
325,75.32
326,79.68
327,76.2
328,79.88
329,84.96
330,77.32
331,73.28
332,75.92
333,71.52
334,81.28
335,82.6
336,74.76
337,76.76
338,74.84
339,69.28
340,76.04
341,85.16
342,65.64
343,80.6
344,92.28
345,70.16
346,65.32
347,75.6
348,83.48
349,77.44
350,85.76
351,88.92
352,81.96
353,88.64
354,81.8
355,81.28
356,78.08
357,86.28
358,64.56
359,74.76
360,76.04
361,70.88
362,92.48
363,73.28
364,89.04
365,80.6
366,77.52
367,80.28
368,86.36
369,86.64
370,83.12
371,72
372,68.24
373,70.16
374,83.32
375,71.64
376,85.12
377,76.16
378,86.24
379,79.96
380,88.16
381,85.88
382,69.96
