1,1
2,2
3,3
4,4
5,4.88
6,5.96
7,6.88
8,7.72
9,8.76
10,9.6
11,10.36
12,10.84
13,12.28
14,12.52
15,13.2
16,14.52
17,15.4
18,16.04
19,17.28
20,18.12
21,18.28
22,18.64
23,18.8
24,20.84
25,21.76
26,22.8
27,22.88
28,23.64
29,23.84
30,23.04
31,24.6
32,26.84
33,25.2
34,26.68
35,28.2
36,29.28
37,27.84
38,30.44
39,32.08
40,28.2
41,31.88
42,33.36
43,30.68
44,33.16
45,33.56
46,35.68
47,35.6
48,34.8
49,34.92
50,35.64
51,35.4
52,40.16
53,38.84
54,39.88
55,36.32
56,38.2
57,39.84
58,43.56
59,37.84
60,41.52
61,40.96
62,42.8
63,39.96
64,39.28
65,49.04
66,42.64
67,48.2
68,41.68
69,47.08
70,47.76
71,42.52
72,48.44
73,53.96
74,49.08
75,45.12
76,50.72
77,52.24
78,48
79,50.32
80,51.76
81,49.8
82,52.44
83,52.6
84,47.6
85,52.68
86,50.24
87,48.48
88,49.4
89,54
90,52.08
91,55.72
92,56.04
93,51
94,58.68
95,55.24
96,51.28
97,60.12
98,55.96
99,54.4
100,60.88
101,65.12
102,60.68
103,61.76
104,58.6
105,66.04
106,59.32
107,62.16
108,62.16
109,71.48
110,56
111,61.4
112,65.56
113,60.72
114,66
115,61.2
116,65.04
117,61.96
118,58.28
119,61.64
120,62.24
121,67.04
122,62.4
123,58.16
124,59.2
125,59.4
126,62.16
127,57.04
128,65.16
129,61.36
130,67.52
131,65.72
132,64.04
133,66.28
134,76.36
135,68.84
136,65.76
137,74.84
138,64.56
139,70.6
140,80.04
141,68.44
142,67.84
143,69.56
144,78.44
145,64.56
146,73.16
147,80.08
148,67.08
149,72.88
150,73.2
151,79.2
152,76.12
153,63.2
154,69.32
155,72.32
156,75.56
157,81.16
158,76.72
159,76.08
160,79.08
161,74.56
162,77.76
163,83.52
164,86.24
165,81.84
166,75
167,75.28
168,84.36
169,72.76
170,81.64
171,80.72
172,76.24
173,90.32
174,85.04
175,71.16
176,80.96
177,82.44
178,86.32
179,85.08
180,90.52
181,84.96
182,78.4
183,99.12
184,93.2
185,70
186,82.16
187,85.84
188,87
189,77.6
190,84.12
191,88.6
192,81.32
193,91.92
194,79.92
195,81.24
196,85.68
197,91.12
198,83.32
199,75.4
200,82.84
201,72.84
202,84.44
203,83.84
204,85.8
205,81.16
206,89.84
207,81.76
208,83.8
209,92.44
210,88.52
211,84.6
212,89.16
213,82.6
214,95.48
215,84.88
216,90.12
217,93.84
218,82.04
219,89.96
220,100.24
221,106.08
222,80.76
223,86.64
224,90
225,94.32
226,97.8
227,85.04
228,92.2
229,111.16
230,103.48
231,89.32
232,95.76
233,94.8
234,91.96
235,103.72
236,87.16
237,91.2
238,95.52
239,91.16
240,102.16
241,99.72
242,97.88
243,94.48
244,101.04
245,77.96
246,85.36
247,81.64
248,101.92
249,92.24
250,102.16
251,98.44
252,81.6
253,104.16
254,81.96
255,101.16
256,93.64
257,82.88
258,106.32
259,108.16
260,107.88
261,97.36
262,97.64
263,86.68
264,102.16
265,102.88
266,91.16
267,99.4
268,110.24
269,114.68
270,112.8
271,103.44
272,103.4
273,96.6
274,103.76
275,85.92
276,88.08
277,102.08
278,101.36
279,101.84
280,95.84
281,107
282,112.4
283,104.64
284,111.12
285,97.28
286,95
287,121.84
288,94.04
289,94.84
290,98.48
291,99.04
292,106.76
293,106.28
294,104.2
295,111.8
296,107.32
297,117.48
298,120.64
299,108.52
300,107.16
301,111.04
302,113.96
303,107.28
304,109
305,118.08
306,102.24
307,120.8
308,122.92
309,106.16
310,118.96
311,116.56
312,106.68
313,124.8
314,118.8
315,104.76
316,123.8
317,113.96
318,118.68
319,116.76
320,110.76
321,110.92
322,114.8
323,98.08
324,101.64
325,113.96
326,107.84
327,128.8
328,111.84
329,113
330,91.44
331,101.8
332,121.32
333,109
334,92.04
335,98.96
336,106.32
337,113.16
338,97.44
339,101.76
340,112.72
341,95.36
342,116.48
343,104.6
344,109.6
345,111.8
346,118.64
347,108.44
348,119.72
349,122.24
350,121.96
351,105.92
352,142.32
353,106.44
354,122.56
355,114.44
356,100.92
357,101.2
358,135.68
359,110.28
360,108.36
361,109.12
362,124.56
363,111.24
364,122.72
365,117.36
366,122.8
367,122.44
368,124.92
369,91.12
370,141.64
371,134.2
372,116.2
373,110.32
374,112.76
375,107.52
376,116.08
377,136.12
378,118.36
379,111.76
380,123.88
381,120.84
382,146.88
383,119
