10000,86.68
20000,100.92
30000,93.48
40000,108.04
50000,109.64
60000,108.16
70000,135.6
80000,155.08
90000,122.16
100000,109.44
110000,105.68
120000,126.28
130000,117.6
140000,130.68
150000,158.36
160000,124.52
170000,164.12
180000,139.84
190000,150.32
200000,137.04
210000,123.12
220000,116.6
230000,161.84
240000,153.64
250000,153.12
260000,150.36
270000,135.04
280000,170.12
290000,140.72
300000,114.76
310000,140.2
320000,135.24
330000,149.8
340000,141.04
350000,157.56
360000,140.52
370000,152.52
380000,157.76
390000,165.4
400000,191.72
410000,186.6
420000,136.24
430000,174.6
440000,161.28
450000,145.08
460000,144.76
470000,156.44
480000,126.12
490000,138.08
500000,128.44
510000,142.4
520000,136.2
530000,149.4
540000,159.84
550000,155.16
560000,132.76
570000,142.64
580000,161.76
590000,129.76
600000,166.72
610000,161.64
620000,158.6
630000,132.48
640000,114.08
650000,151.44
660000,153.48
670000,170.6
680000,156.44
690000,175.92
700000,142.16
710000,139.04
720000,136.04
730000,148.28
740000,125.52
750000,141.8
760000,169.44
770000,161.88
780000,139.84
790000,143.64
800000,143
810000,135.36
820000,155.84
830000,153.64
840000,141.28
850000,116.6
860000,144.64
870000,159.36
880000,155.12
890000,173.88
900000,157.44
910000,153.8
920000,153.24
930000,148.08
940000,167.4
950000,179.36
960000,191.92
970000,160.6
980000,160.56
990000,172.64
1000000,158.56
