10000,315.08
20000,425.56
30000,415
40000,433.68
50000,594.8
60000,599.84
70000,427.68
80000,631.48
90000,563.52
100000,547.36
110000,592.44
120000,591.16
130000,650.76
140000,733.12
150000,519.32
160000,610.44
170000,710.44
180000,568.28
190000,589.24
200000,563.36
210000,613.04
220000,827.28
230000,601.64
240000,653.08
250000,590.2
260000,630.6
270000,677.92
280000,678.2
290000,776.76
300000,599.32
310000,662.92
320000,693.32
330000,813.68
340000,733.24
350000,753.08
360000,721.88
370000,707.04
380000,857.92
390000,716.24
400000,858.16
410000,784.08
420000,656.4
430000,605.84
440000,629.52
450000,581.6
460000,777.32
470000,590.72
480000,850.72
490000,612
500000,797.84
510000,801.08
520000,710.28
530000,857.28
540000,771.6
550000,845.36
560000,572.12
570000,949.12
580000,807.8
590000,767.4
600000,772.28
610000,705.32
620000,783.84
630000,844.12
640000,813.4
650000,880.96
660000,743.88
670000,835.36
680000,698.4
690000,884.08
700000,674.48
710000,782.76
720000,757.92
730000,849.2
740000,923.68
750000,738.36
760000,810.6
770000,711.2
780000,702.72
790000,886.4
800000,686.8
810000,738.64
820000,807.8
830000,897.28
840000,718.32
850000,783.96
860000,937.96
870000,1145.72
880000,838.64
890000,921
900000,638
910000,770.84
920000,813.28
930000,813.4
940000,670.16
950000,933.76
960000,791.52
970000,810.4
980000,798.56
990000,828.84
1000000,910.48
